latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
42.36383,123.00088,302.97,1.02,1.01,2025-02-24,0151,T,47,6.1NRT,275.49,8.11,D
42.69844,118.97108,307.81,1.14,1.06,2025-02-24,0151,T,66,6.1NRT,278.61,12.24,D
42.41398,119.20692,302.72,1.11,1.05,2025-02-24,0151,T,53,6.1NRT,278.05,8.09,D
42.4124,119.22005,306.51,1.11,1.05,2025-02-24,0151,T,64,6.1NRT,277.5,10.73,D
41.90847,122.27206,311.93,1.01,1,2025-02-24,0151,T,72,6.1NRT,279.49,12.25,D
41.99445,121.42995,300.58,1,1,2025-02-24,0151,T,39,6.1NRT,280.03,6.09,D
42.04694,119.35642,301.94,1.09,1.04,2025-02-24,0151,T,43,6.1NRT,277.11,7.34,D
41.94809,119.70004,300.58,1.06,1.03,2025-02-24,0151,T,39,6.1NRT,276.46,7.18,D
41.8854,119.09737,301.47,1.11,1.05,2025-02-24,0151,T,47,6.1NRT,277.51,7.54,D
41.78309,119.54786,307.34,1.07,1.03,2025-02-24,0151,T,65,6.1NRT,278.82,10.92,D
41.78025,119.49548,312.22,1.07,1.03,2025-02-24,0151,T,71,6.1NRT,275.88,13.82,D
41.77869,119.50811,306.04,1.07,1.03,2025-02-24,0151,T,41,6.1NRT,275.66,9.06,D
41.77341,119.48737,303.81,1.07,1.03,2025-02-24,0151,T,57,6.1NRT,276.09,9.19,D
41.77181,119.50004,314.47,1.07,1.03,2025-02-24,0151,T,75,6.1NRT,276.4,17.65,D
41.59774,120.06438,302.76,1.04,1.02,2025-02-24,0151,T,54,6.1NRT,277.28,8.4,D
41.3624,121.69979,305.92,1,1,2025-02-24,0151,T,62,6.1NRT,280.84,8.11,D
41.23499,121.56499,301.33,1,1,2025-02-24,0151,T,46,6.1NRT,282.22,5.26,D
41.04792,122.01046,300.35,1.01,1,2025-02-24,0151,T,35,6.1NRT,282.16,5.79,D
40.99894,122.15485,302.84,1.01,1,2025-02-24,0151,T,41,6.1NRT,278.45,7.46,D
41.012,121.56296,302.42,1,1,2025-02-24,0151,T,52,6.1NRT,280.71,6.23,D
40.98109,121.07008,305.32,1,1,2025-02-24,0151,T,61,6.1NRT,281.25,7.83,D
39.05905,127.46419,324.08,1.78,1.31,2025-02-24,0151,T,83,6.1NRT,276.38,59.1,D
40.11066,118.73348,303.67,1.1,1.04,2025-02-24,0151,T,57,6.1NRT,281.89,8.29,D
39.9103,119.51057,326.53,1.04,1.02,2025-02-24,0151,T,84,6.1NRT,278.18,29.29,D
39.75474,118.0867,300.3,1.15,1.07,2025-02-24,0153,T,34,6.1NRT,281.59,6.23,D
39.60295,119.03929,316.48,1.06,1.03,2025-02-24,0153,T,77,6.1NRT,279.77,17.78,D
39.43462,118.46316,303.72,1.1,1.05,2025-02-24,0153,T,57,6.1NRT,282.51,7.33,D
36.98316,126.70918,301.41,1.8,1.31,2025-02-24,0153,T,24,6.1NRT,279.3,14.95,D
37.87163,118.25751,304,1.09,1.04,2025-02-24,0153,T,58,6.1NRT,280.15,9.86,D
36.65692,117.29056,302.59,1.15,1.07,2025-02-24,0153,T,53,6.1NRT,281.7,8.62,D
33.36762,120.42873,300.06,1.03,1.01,2025-02-24,0153,T,25,6.1NRT,283.48,5.1,D
11.84854,7.18292,302.66,1.18,1.08,2025-02-24,0219,A,51,6.1NRT,289.16,7.42,N
11.83907,7.18139,303.84,1.18,1.08,2025-02-24,0219,A,57,6.1NRT,288.41,7.99,N
10.45461,-0.27846,301.62,1.62,1.25,2025-02-24,0219,A,43,6.1NRT,286.91,9.22,N
10.08794,-0.17546,303.01,1.57,1.24,2025-02-24,0219,A,41,6.1NRT,282.86,13.5,N
27.73524,9.17746,302.11,1.01,1.01,2025-02-24,0215,A,47,6.1NRT,279.2,9.2,N
31.66878,6.06048,300.98,1.24,1.11,2025-02-24,0215,A,36,6.1NRT,281.55,10.97,N
28.91273,19.75797,301.71,4.08,1.87,2025-02-24,0215,A,44,6.1NRT,274.15,75.64,N
28.90326,19.79809,312.53,4.11,1.88,2025-02-24,0215,A,85,6.1NRT,274.42,130.89,N
-44.02279,171.63078,315.48,2.33,1.48,2025-02-24,0300,A,74,6.1NRT,295.01,37.65,D
-43.80835,171.93535,308.46,2.23,1.45,2025-02-24,0300,A,64,6.1NRT,296.89,16.64,D
-43.76935,171.93048,314.34,2.23,1.45,2025-02-24,0300,A,73,6.1NRT,296.21,29.86,D
-43.7719,171.92628,313.57,2.23,1.45,2025-02-24,0300,A,72,6.1NRT,296.23,26.43,D
10.3566,-85.2388,321.83,1.15,1.07,2025-02-24,0257,T,100,6.1NRT,295.95,21.41,N
10.35509,-85.24902,310.6,1.15,1.07,2025-02-24,0257,T,80,6.1NRT,295.39,9.45,N
10.45951,-85.16721,309.78,1.14,1.06,2025-02-24,0257,T,78,6.1NRT,295.57,8.58,N
10.45802,-85.17733,316.02,1.14,1.06,2025-02-24,0257,T,92,6.1NRT,295.7,14.54,N
12.93632,-87.10865,306.57,1.37,1.16,2025-02-24,0257,T,20,6.1NRT,294.26,9.36,N
16.4581,-92.92677,312.52,3.25,1.7,2025-02-24,0300,T,67,6.1NRT,287.08,65.7,N
16.47285,-92.92998,304.71,3.25,1.7,2025-02-24,0300,T,23,6.1NRT,287.41,35.2,N
16.46269,-92.90324,305.44,3.23,1.7,2025-02-24,0300,T,41,6.1NRT,285.73,43.5,N
16.45731,-92.93194,309.63,3.25,1.7,2025-02-24,0300,T,69,6.1NRT,287.25,56.14,N
16.47212,-92.93478,303.66,3.25,1.7,2025-02-24,0300,T,3,6.1NRT,287.64,31.36,N
17.84049,-93.10812,305,3.13,1.68,2025-02-24,0300,T,43,6.1NRT,289.45,39.5,N
20.15666,-77.21427,300.8,2.74,1.58,2025-02-24,0300,T,29,6.1NRT,290.45,13.87,N
20.15407,-77.23978,301.97,2.73,1.58,2025-02-24,0300,T,46,6.1NRT,290.39,17,N
20.16187,-77.22054,303.49,2.74,1.58,2025-02-24,0300,T,55,6.1NRT,290.46,21.99,N
18.64578,-92.17803,309.55,2.55,1.54,2025-02-24,0300,T,78,6.1NRT,292.14,31.16,N
21.12168,-78.43497,302.68,2.28,1.46,2025-02-24,0300,T,25,6.1NRT,289.19,14.31,N
21.12261,-78.41911,303.21,2.29,1.46,2025-02-24,0300,T,54,6.1NRT,289.22,17.36,N
19.44387,-92.08514,305.03,2.42,1.5,2025-02-24,0300,T,13,6.1NRT,292.53,16.6,N
19.60507,-92.29298,306.24,2.49,1.52,2025-02-24,0300,T,43,6.1NRT,292.25,21.1,N
21.60469,-78.16251,307.28,2.43,1.5,2025-02-24,0300,T,53,6.1NRT,289.03,28.11,N
19.60062,-92.29858,310.79,2.49,1.52,2025-02-24,0300,T,72,6.1NRT,292.29,31.43,N
21.60118,-78.16872,311.57,2.43,1.5,2025-02-24,0300,T,75,6.1NRT,289.19,40.31,N
21.66855,-78.27377,304.1,2.39,1.49,2025-02-24,0300,T,58,6.1NRT,288.67,22.11,N
22.26224,-80.84461,306.81,1.57,1.24,2025-02-24,0300,T,69,6.1NRT,289.89,14.69,N
22.38207,-80.2738,303.27,1.73,1.29,2025-02-24,0300,T,54,6.1NRT,289.15,13.05,N
22.78474,-81.27481,305.65,1.49,1.21,2025-02-24,0300,T,65,6.1NRT,286.54,14.22,N
22.77632,-82.65501,300.45,1.23,1.1,2025-02-24,0300,T,28,6.1NRT,290.2,4.9,N
33.84293,-87.70321,304.93,1.01,1.01,2025-02-24,0302,T,62,6.1NRT,275.3,11.27,N
35.93526,-89.71719,302.34,1.01,1,2025-02-24,0304,T,48,6.1NRT,273.38,9.96,N
39.84509,98.27983,302.19,1.06,1.03,2025-02-24,0332,T,51,6.1NRT,281.3,5.79,D
24.33167,93.9213,303.32,1.07,1.03,2025-02-24,0334,T,31,6.1NRT,288.7,4.62,D
24.45434,92.74123,307.58,1.01,1,2025-02-24,0334,T,64,6.1NRT,294.12,5.94,D
24.27737,92.6884,318.36,1.01,1,2025-02-24,0334,T,78,6.1NRT,293.65,14.88,D
24.10395,92.92953,317.29,1.01,1.01,2025-02-24,0336,T,77,6.1NRT,293.12,14.52,D
24.10247,92.9394,304.96,1.01,1.01,2025-02-24,0336,T,58,6.1NRT,291.47,5.37,D
24.09392,92.80215,328.18,1.01,1,2025-02-24,0336,T,85,6.1NRT,294.98,25.76,D
23.47567,96.43773,307.26,1.48,1.2,2025-02-24,0336,T,40,6.1NRT,295.44,7.79,D
24.10208,92.43922,334.68,1,1,2025-02-24,0336,T,89,6.1NRT,294.21,33.72,D
24.10068,92.44882,315.13,1,1,2025-02-24,0336,T,74,6.1NRT,293.56,11.88,D
23.55589,95.84321,309.13,1.36,1.15,2025-02-24,0336,T,65,6.1NRT,297.41,6.39,D
23.40812,96.41818,308.56,1.48,1.2,2025-02-24,0336,T,50,6.1NRT,296.84,7.69,D
23.42466,95.83166,307.64,1.36,1.16,2025-02-24,0336,T,61,6.1NRT,296.28,5.64,D
23.19345,96.14866,319.55,1.44,1.19,2025-02-24,0336,T,63,6.1NRT,297.5,20.82,D
23.19593,96.15612,315.5,1.44,1.19,2025-02-24,0336,T,49,6.1NRT,296.58,16.21,D
23.74739,92.46204,308.19,1,1,2025-02-24,0336,T,64,6.1NRT,295.63,6.19,D
23.74599,92.4716,327.17,1,1,2025-02-24,0336,T,84,6.1NRT,296.66,23.66,D
23.07254,96.0844,311.76,1.43,1.18,2025-02-24,0336,T,64,6.1NRT,298.72,9.3,D
22.89634,95.35566,313.07,1.3,1.13,2025-02-24,0336,T,69,6.1NRT,300.1,7.16,D
23.00913,93.6218,312.09,1.07,1.03,2025-02-24,0336,T,70,6.1NRT,293.32,9.07,D
22.47936,95.50807,311.92,1.35,1.15,2025-02-24,0336,T,60,6.1NRT,298.78,8.48,D
22.44639,95.21383,315.15,1.29,1.13,2025-02-24,0336,T,69,6.1NRT,301.17,8.82,D
22.46501,94.84374,315.88,1.23,1.1,2025-02-24,0336,T,58,6.1NRT,301.68,8.69,D
23.73322,85.00969,310.94,2.3,1.47,2025-02-24,0336,T,64,6.1NRT,299.38,19.77,D
22.39545,93.99698,312.85,1.12,1.06,2025-02-24,0336,T,67,6.1NRT,296.23,8.51,D
22.38613,93.99567,309.99,1.12,1.06,2025-02-24,0336,T,56,6.1NRT,296.79,5.93,D
22.2793,93.90509,308.07,1.12,1.05,2025-02-24,0336,T,50,6.1NRT,296.23,5.02,D
22.24013,93.98997,310.78,1.13,1.06,2025-02-24,0336,T,64,6.1NRT,297.78,5.84,D
21.79078,96.40308,312.09,1.58,1.24,2025-02-24,0336,T,59,6.1NRT,297.73,11.39,D
22.1097,94.04824,310.24,1.14,1.06,2025-02-24,0336,T,52,6.1NRT,297.82,5.42,D
22.03265,93.95054,308.52,1.13,1.06,2025-02-24,0336,T,45,6.1NRT,296.84,5.37,D
22.04141,83.73476,314.08,2.73,1.58,2025-02-24,0336,T,68,6.1NRT,300.47,30.11,D
20.6125,94.15225,309.3,1.2,1.09,2025-02-24,0336,T,47,6.1NRT,298.01,5.39,D
20.07614,97.25713,312.56,1.97,1.37,2025-02-24,0336,T,61,6.1NRT,296.28,14.12,D
20.07297,97.27489,315.32,1.98,1.37,2025-02-24,0336,T,68,6.1NRT,296.28,19.31,D
20.59888,94.11474,307.77,1.2,1.09,2025-02-24,0336,T,20,6.1NRT,296.54,5.8,D
20.58935,94.11298,307.62,1.2,1.09,2025-02-24,0336,T,30,6.1NRT,295.48,6.28,D
19.50395,96.36496,319.31,1.74,1.29,2025-02-24,0336,T,74,6.1NRT,298.98,17.42,D
20.96204,86.01091,314.01,1.78,1.31,2025-02-24,0336,T,66,6.1NRT,297.71,17.64,D
19.37289,96.252,319.11,1.71,1.28,2025-02-24,0336,T,70,6.1NRT,298.05,20.82,D
19.37408,96.24621,319.29,1.71,1.28,2025-02-24,0336,T,75,6.1NRT,297.94,22.97,D
19.48806,95.4334,316.25,1.49,1.21,2025-02-24,0336,T,71,6.1NRT,298.72,12.83,D
19.54409,95.03102,314.27,1.4,1.17,2025-02-24,0336,T,67,6.1NRT,299.18,9.19,D
19.2803,96.25428,318.41,1.72,1.29,2025-02-24,0336,T,38,6.1NRT,297.84,19.12,D
19.26618,94.7786,316.48,1.36,1.16,2025-02-24,0336,T,71,6.1NRT,298.71,12.07,D
19.18535,94.77095,317.41,1.37,1.16,2025-02-24,0336,T,70,6.1NRT,298.43,15,D
18.85541,95.14756,317.75,1.46,1.2,2025-02-24,0336,T,73,6.1NRT,297.34,14.92,D
18.54652,80.53209,313.59,4.31,1.92,2025-02-24,0336,T,64,6.1NRT,300.95,42.42,D
15.06163,-11.52046,302.5,2.78,1.59,2025-02-24,0357,A,50,6.1NRT,291.07,26.27,N
15.05596,-11.52656,301.34,2.78,1.59,2025-02-24,0357,A,40,6.1NRT,291.14,22.84,N
15.2615,-13.56602,302.7,1.91,1.35,2025-02-24,0357,A,51,6.1NRT,292.23,13.3,N
-40.49767,148.24403,369.56,1.78,1.31,2025-02-24,0440,A,100,6.1NRT,295.48,264.07,D
-33.67698,145.4585,332.9,2.19,1.43,2025-02-24,0442,A,76,6.1NRT,310.84,49.43,D
-33.679,145.43512,325.48,2.19,1.44,2025-02-24,0442,A,38,6.1NRT,310.01,20.21,D
-33.66616,145.43355,325.65,2.19,1.44,2025-02-24,0442,A,49,6.1NRT,308.02,24.43,D
-33.43036,147.79726,335.29,1.53,1.22,2025-02-24,0442,A,82,6.1NRT,308.73,38.96,D
-33.20303,147.35599,332.42,1.62,1.25,2025-02-24,0442,A,77,6.1NRT,311.34,29.9,D
-33.19187,147.35435,332.47,1.62,1.25,2025-02-24,0442,A,78,6.1NRT,310.76,28.89,D
-33.1917,147.34743,327.51,1.62,1.25,2025-02-24,0442,A,69,6.1NRT,310.42,15.91,D
-32.40098,146.95714,389.6,1.68,1.27,2025-02-24,0442,A,100,6.1NRT,313.7,378.47,D
-32.40272,146.93953,395.93,1.68,1.27,2025-02-24,0442,A,100,6.1NRT,316.01,452.07,D
-32.40302,146.95248,392.83,1.68,1.27,2025-02-24,0442,A,100,6.1NRT,313.63,414.53,D
-32.40487,146.93491,362.79,1.68,1.27,2025-02-24,0442,A,100,6.1NRT,312.05,161.42,D
-32.39168,146.95087,371.58,1.68,1.27,2025-02-24,0442,A,100,6.1NRT,311.63,221.72,D
-32.39351,146.9333,351.77,1.68,1.27,2025-02-24,0442,A,94,6.1NRT,310.78,104.13,D
-32.17926,148.21719,365.57,1.39,1.17,2025-02-24,0442,A,100,6.1NRT,314.65,133.75,D
-32.18085,148.20259,344.81,1.4,1.17,2025-02-24,0442,A,90,6.1NRT,314.49,51.21,D
-32.18168,148.22565,336.57,1.39,1.17,2025-02-24,0442,A,82,6.1NRT,309.6,31.02,D
-32.18336,148.21107,355.04,1.39,1.17,2025-02-24,0442,A,97,6.1NRT,315.32,88.35,D
-32.17296,148.20947,334.16,1.39,1.17,2025-02-24,0442,A,77,6.1NRT,313.34,24.38,D
-31.24175,151.55072,320.03,1.01,1.01,2025-02-24,0442,A,66,6.1NRT,301.31,10.07,D
-31.24322,151.54025,316.38,1.01,1.01,2025-02-24,0442,A,54,6.1NRT,301.34,6.44,D
-31.08028,151.45383,323.88,1.01,1.01,2025-02-24,0442,A,54,6.1NRT,302.45,14.03,D
-30.98986,151.63243,331,1.01,1,2025-02-24,0442,A,78,6.1NRT,306.92,20.38,D
-30.48879,152.97476,310.57,1.02,1.01,2025-02-24,0442,A,45,6.1NRT,298.04,4.45,D
-30.41113,151.55862,323.11,1.01,1,2025-02-24,0442,A,44,6.1NRT,310.04,5.16,D
-29.89513,153.05049,314.05,1.03,1.01,2025-02-24,0442,A,63,6.1NRT,301.92,5.57,D
-29.91614,152.05032,315.3,1,1,2025-02-24,0442,A,57,6.1NRT,300.16,8.84,D
-29.91763,152.04016,324.99,1,1,2025-02-24,0442,A,76,6.1NRT,301.14,17.87,D
-28.59717,150.1012,326.18,1.05,1.02,2025-02-24,0444,A,19,6.1NRT,311.75,10.32,D
-28.8464,148.0629,335.21,1.29,1.13,2025-02-24,0444,A,69,6.1NRT,315.72,23.15,D
-28.30722,150.67323,348.29,1.02,1.01,2025-02-24,0444,A,92,6.1NRT,316.64,41.84,D
-28.30864,150.66306,360.82,1.02,1.01,2025-02-24,0444,A,100,6.1NRT,316.81,72.68,D
-28.2983,150.67162,338.74,1.02,1.01,2025-02-24,0444,A,84,6.1NRT,313.42,24.42,D
-28.29971,150.66144,360.99,1.02,1.01,2025-02-24,0444,A,100,6.1NRT,312.81,73.65,D
-27.45413,150.05699,326.52,1.04,1.02,2025-02-24,0444,A,62,6.1NRT,313.02,9,D
-26.11552,151.97121,326.85,1.02,1.01,2025-02-24,0444,A,74,6.1NRT,301.5,18.55,D
-25.36091,149.08052,335.38,1.07,1.03,2025-02-24,0444,A,84,6.1NRT,298.01,32.6,D
-24.2035,148.25491,329.42,1.12,1.06,2025-02-24,0444,A,43,6.1NRT,305.51,24.08,D
-23.68628,150.87665,319.12,1.01,1,2025-02-24,0444,A,54,6.1NRT,298.75,8.11,D
-23.58373,150.1958,339.59,1,1,2025-02-24,0444,A,89,6.1NRT,304.52,33.77,D
-23.57489,150.19426,350.72,1,1,2025-02-24,0444,A,95,6.1NRT,302.78,54.89,D
-23.57628,150.18466,324.81,1,1,2025-02-24,0444,A,76,6.1NRT,301.25,14.07,D
-23.20382,146.08394,337.67,1.43,1.18,2025-02-24,0444,A,83,6.1NRT,310.42,41.63,D
-22.64682,142.80766,328.19,2.42,1.5,2025-02-24,0444,A,19,6.1NRT,312.25,27.26,D
-22.64911,142.78455,328.81,2.43,1.5,2025-02-24,0444,A,32,6.1NRT,312.48,27.91,D
-20.35715,145.82487,319.79,1.36,1.16,2025-02-24,0444,A,58,6.1NRT,304.98,10.94,D
-18.37316,141.38412,332.66,2.7,1.57,2025-02-24,0446,A,70,6.1NRT,310.36,69.91,D
-18.37582,141.35905,329.47,2.71,1.58,2025-02-24,0446,A,43,6.1NRT,309.01,56.35,D
-18.36741,141.3765,329.58,2.7,1.57,2025-02-24,0446,A,41,6.1NRT,309.24,51.9,D
-7.15717,146.28525,320.93,1,1,2025-02-24,0448,A,61,6.1NRT,285.75,16.97,D
53.34125,-116.33204,300.34,1.13,1.06,2025-02-24,0446,T,25,6.1NRT,268.07,11.72,N
18.31234,-101.41444,305.64,2.82,1.6,2025-02-24,0438,T,28,6.1NRT,292.07,24.14,N
21.44149,-104.98782,314.19,1.67,1.27,2025-02-24,0438,T,89,6.1NRT,278.51,33.96,N
23.61502,-106.1104,305.99,1.49,1.21,2025-02-24,0440,T,42,6.1NRT,287.8,14.13,N
23.63461,-106.12838,313.1,1.49,1.21,2025-02-24,0440,T,86,6.1NRT,291.83,20.72,N
24.92684,-107.11417,302.89,1.34,1.15,2025-02-24,0440,T,47,6.1NRT,283.98,10.2,N
22.27421,69.52805,313.64,1.15,1.07,2025-02-24,0514,T,61,6.1NRT,300.1,6.27,D
40.77544,73.02973,303.17,1.02,1.01,2025-02-24,0510,T,55,6.1NRT,285.4,5.46,D
34.199,72.93776,301.2,1.16,1.07,2025-02-24,0512,T,45,6.1NRT,290.15,5.25,D
21.41602,70.24709,311.68,1.29,1.13,2025-02-24,0514,T,37,6.1NRT,300.72,8.59,D
42.93429,71.45757,315,1.02,1.01,2025-02-24,0510,T,75,6.1NRT,287.21,13.14,D
34.11493,72.65078,302.66,1.13,1.06,2025-02-24,0512,T,53,6.1NRT,290.84,4.69,D
19.46432,73.58466,321.35,2.41,1.5,2025-02-24,0514,T,69,6.1NRT,308.43,27.57,D
33.10087,70.06685,319.95,1,1,2025-02-24,0512,T,80,6.1NRT,273.19,19.38,D
18.15648,74.5625,315.39,3.05,1.66,2025-02-24,0514,T,53,6.1NRT,302.4,29.07,D
33.09935,70.07727,309.26,1,1,2025-02-24,0512,T,68,6.1NRT,275.09,10.61,D
18.08908,73.71186,314.74,2.63,1.56,2025-02-24,0516,T,41,6.1NRT,299.98,27.18,D
32.31065,72.09879,301.64,1.13,1.06,2025-02-24,0512,T,29,6.1NRT,286.45,4.9,D
17.96026,73.48575,316.86,2.54,1.53,2025-02-24,0516,T,59,6.1NRT,305.98,22.48,D
32.26411,71.18649,306.87,1.06,1.03,2025-02-24,0512,T,62,6.1NRT,290.99,6.27,D
17.86358,73.43408,314.76,2.53,1.53,2025-02-24,0516,T,46,6.1NRT,303.84,18.89,D
32.23886,71.16985,306.78,1.05,1.03,2025-02-24,0512,T,63,6.1NRT,290.65,6.15,D
31.86598,72.27283,305.3,1.17,1.08,2025-02-24,0512,T,60,6.1NRT,286.73,6.89,D
16.75802,73.71606,319.65,2.8,1.6,2025-02-24,0516,T,68,6.1NRT,303.26,43.84,D
31.76653,72.62888,301.49,1.22,1.1,2025-02-24,0512,T,44,6.1NRT,282.66,5.58,D
31.91581,70.86503,305.51,1.04,1.02,2025-02-24,0512,T,60,6.1NRT,283.02,6.73,D
31.77167,71.01715,302.05,1.05,1.02,2025-02-24,0512,T,50,6.1NRT,272.72,6.71,D
31.7486,71.04575,309.1,1.06,1.03,2025-02-24,0512,T,64,6.1NRT,273.35,11.21,D
31.42194,72.32891,302.56,1.19,1.09,2025-02-24,0512,T,22,6.1NRT,287.81,3.92,D
31.41102,72.27631,302.36,1.18,1.08,2025-02-24,0512,T,40,6.1NRT,287.58,4.69,D
31.2252,70.89837,309.13,1.06,1.03,2025-02-24,0512,T,68,6.1NRT,289.24,8.95,D
30.91282,70.76424,306.91,1.05,1.02,2025-02-24,0512,T,63,6.1NRT,290.72,6.85,D
30.91116,70.77493,302.79,1.05,1.02,2025-02-24,0512,T,49,6.1NRT,290.65,3.9,D
30.87128,70.91084,322.86,1.06,1.03,2025-02-24,0512,T,81,6.1NRT,290.91,20.75,D
30.287,71.08904,301.88,1.09,1.04,2025-02-24,0512,T,46,6.1NRT,286.68,3.27,D
30.23637,71.22709,302.63,1.1,1.05,2025-02-24,0512,T,45,6.1NRT,289.27,4.96,D
29.97136,72.43655,333.09,1.26,1.12,2025-02-24,0512,T,88,6.1NRT,294.13,43.16,D
29.96919,72.44923,317.7,1.27,1.12,2025-02-24,0512,T,77,6.1NRT,293.48,18.58,D
30.13132,71.0214,312.54,1.09,1.04,2025-02-24,0512,T,73,6.1NRT,292.17,10.6,D
30.11695,71.05243,306.45,1.09,1.04,2025-02-24,0512,T,64,6.1NRT,292.03,5.88,D
30.03106,71.188,305.19,1.11,1.05,2025-02-24,0512,T,52,6.1NRT,289.37,6.44,D
29.91662,70.8518,308.7,1.08,1.04,2025-02-24,0512,T,67,6.1NRT,292.56,6.58,D
29.88297,70.8946,308.42,1.08,1.04,2025-02-24,0512,T,63,6.1NRT,292.28,6.7,D
29.70939,70.88014,307.06,1.09,1.04,2025-02-24,0512,T,61,6.1NRT,292.88,5.85,D
29.17044,71.05666,305.82,1.12,1.05,2025-02-24,0514,T,45,6.1NRT,292.9,5.58,D
28.63125,73.19285,322.31,1.47,1.2,2025-02-24,0514,T,75,6.1NRT,301.16,19.63,D
28.6234,73.17593,317.74,1.47,1.2,2025-02-24,0514,T,47,6.1NRT,300.76,12.82,D
29.00451,70.75996,308.73,1.09,1.04,2025-02-24,0514,T,54,6.1NRT,292.68,6.62,D
29.01509,70.64397,320.39,1.08,1.04,2025-02-24,0514,T,54,6.1NRT,293.1,17.66,D
28.9815,70.73776,309.05,1.09,1.04,2025-02-24,0514,T,53,6.1NRT,292.46,7.02,D
28.27313,73.23925,330.6,1.51,1.21,2025-02-24,0514,T,45,6.1NRT,300.97,32.26,D
28.75071,70.31932,307.64,1.06,1.03,2025-02-24,0514,T,39,6.1NRT,292.45,6.03,D
28.26257,73.23684,323.65,1.51,1.21,2025-02-24,0514,T,49,6.1NRT,299.92,20.69,D
28.74169,70.31753,326,1.06,1.03,2025-02-24,0514,T,81,6.1NRT,292.97,23.55,D
28.67694,70.49099,319.12,1.08,1.04,2025-02-24,0514,T,73,6.1NRT,293.87,15.21,D
28.6476,70.67413,319.14,1.09,1.04,2025-02-24,0514,T,73,6.1NRT,295.17,14.87,D
28.64585,70.68499,314.14,1.1,1.04,2025-02-24,0514,T,65,6.1NRT,294.66,9.88,D
28.63946,70.67725,325.73,1.1,1.04,2025-02-24,0514,T,80,6.1NRT,295.33,23.06,D
28.24476,73.05905,324.43,1.47,1.2,2025-02-24,0514,T,58,6.1NRT,300.81,20.85,D
28.23396,72.99675,319.34,1.46,1.19,2025-02-24,0514,T,31,6.1NRT,300.91,12.55,D
28.16368,72.9661,314.53,1.46,1.19,2025-02-24,0514,T,57,6.1NRT,300.35,7.66,D
28.58367,70.26289,318.3,1.06,1.03,2025-02-24,0514,T,72,6.1NRT,293.03,15.09,D
28.58203,70.27344,314.85,1.06,1.03,2025-02-24,0514,T,67,6.1NRT,292.96,11.9,D
28.49894,70.39249,325.59,1.07,1.03,2025-02-24,0514,T,80,6.1NRT,293.12,23.79,D
28.39924,70.02018,313.73,1.05,1.02,2025-02-24,0514,T,64,6.1NRT,293.13,10,D
28.36039,70.09205,316.79,1.05,1.03,2025-02-24,0514,T,70,6.1NRT,292.84,13.63,D
28.3816,69.71342,308.1,1.03,1.01,2025-02-24,0514,T,0,6.1NRT,293.89,5.85,D
28.32514,70.02076,307.74,1.05,1.02,2025-02-24,0514,T,37,6.1NRT,293.66,5.15,D
28.15247,69.51511,306.08,1.02,1.01,2025-02-24,0514,T,14,6.1NRT,292.42,3.97,D
28.15094,69.52525,318.9,1.02,1.01,2025-02-24,0514,T,75,6.1NRT,292.6,14.4,D
28.13778,69.4915,310.05,1.02,1.01,2025-02-24,0514,T,53,6.1NRT,291.59,6.32,D
27.59645,72.67928,320.54,1.43,1.18,2025-02-24,0514,T,69,6.1NRT,302.6,13.84,D
28.08589,69.46485,323.48,1.02,1.01,2025-02-24,0514,T,79,6.1NRT,294.28,18.52,D
28.06357,69.49185,323.78,1.02,1.01,2025-02-24,0514,T,79,6.1NRT,293.28,19.18,D
28.06689,69.40932,311.28,1.02,1.01,2025-02-24,0514,T,62,6.1NRT,293.94,7.45,D
27.60489,72.27966,321.45,1.35,1.15,2025-02-24,0514,T,64,6.1NRT,303.05,13.63,D
27.56003,72.47889,318.62,1.39,1.17,2025-02-24,0514,T,38,6.1NRT,303.33,10.07,D
27.59158,72.23573,324.7,1.35,1.15,2025-02-24,0514,T,65,6.1NRT,302.4,19.2,D
27.53892,72.41808,321.28,1.38,1.16,2025-02-24,0514,T,42,6.1NRT,302.9,14.24,D
27.52638,72.4294,336.92,1.39,1.17,2025-02-24,0514,T,83,6.1NRT,302.08,43.16,D
27.51684,72.43549,324.9,1.39,1.17,2025-02-24,0514,T,68,6.1NRT,301.15,20.37,D
27.48161,72.45596,321.94,1.39,1.17,2025-02-24,0514,T,70,6.1NRT,302.16,16.82,D
28.01393,69.08414,307.16,1.01,1,2025-02-24,0514,T,47,6.1NRT,292.12,5.76,D
27.94049,69.4522,309.88,1.02,1.01,2025-02-24,0514,T,55,6.1NRT,294.24,6.73,D
27.45341,72.43561,321.87,1.39,1.17,2025-02-24,0514,T,70,6.1NRT,301.05,15.65,D
27.45103,72.44917,320.03,1.39,1.17,2025-02-24,0514,T,38,6.1NRT,301.82,12.21,D
27.8726,69.03529,307.98,1.01,1,2025-02-24,0514,T,50,6.1NRT,293.9,5.69,D
27.74828,69.55978,310.4,1.03,1.01,2025-02-24,0514,T,55,6.1NRT,294.29,6.72,D
27.74673,69.56995,309.4,1.03,1.01,2025-02-24,0514,T,47,6.1NRT,295.63,5.85,D
27.68493,69.48913,327.75,1.03,1.01,2025-02-24,0514,T,82,6.1NRT,295.69,23.22,D
